,Primary voltage rating (kV),Secondary voltage rating (kV),kVA rating (kVA),%R,%X,Year,Month,Day,Hour,Current Value,Prev Node,Prev Time,Anomaly
13356,13.8,0.208,25,1.33,1.88,2017,7,11,13,4.245,11.88,5.781,0
13357,13.8,0.208,25,1.33,1.88,2017,7,11,14,5.928,7.76,4.245,0
13358,13.8,0.208,25,1.33,1.88,2017,7,11,15,6.213,8.0,5.928,0
13359,13.8,0.208,25,1.33,1.88,2017,7,11,16,7.643,8.36,6.213,0
13360,13.8,0.208,25,1.33,1.88,2017,7,11,17,8.729,10.08,7.643,0
13361,13.8,0.208,25,1.33,1.88,2017,7,11,18,6.558,6.32,8.729,0
13362,13.8,0.208,25,1.33,1.88,2017,7,11,19,9.076,1.84,6.558,0
13363,13.8,0.208,25,1.33,1.88,2017,7,11,20,6.972,1.84,9.076,0
13364,13.8,0.208,25,1.33,1.88,2017,7,11,21,6.084,2.68,6.972,0
13365,13.8,0.208,25,1.33,1.88,2017,7,11,22,3.721,2.44,6.084,0
13366,13.8,0.208,25,1.33,1.88,2017,7,11,23,7.304,2.36,3.721,0
13367,13.8,0.208,25,1.33,1.88,2017,7,12,0,4.758,2.96,7.304,0
13368,13.8,0.208,25,1.33,1.88,2017,7,12,1,4.624,2.44,4.758,2
13369,13.8,0.208,25,1.33,1.88,2017,7,12,2,3.784,2.24,4.624,0
13370,13.8,0.208,25,1.33,1.88,2017,7,12,3,2.797,2.24,3.784,0
13371,13.8,0.208,25,1.33,1.88,2017,7,12,4,2.382,2.24,2.797,0
13372,13.8,0.208,25,1.33,1.88,2017,7,12,5,3.139,2.28,2.382,0
13373,13.8,0.208,25,1.33,1.88,2017,7,12,6,2.315,3.0,3.139,0
13374,13.8,0.208,25,1.33,1.88,2017,7,12,7,1.817,11.6,2.315,0
13375,13.8,0.208,25,1.33,1.88,2017,7,12,8,3.556,11.88,1.817,0
13376,13.8,0.208,25,1.33,1.88,2017,7,12,9,1.899,13.88,3.556,0
13377,13.8,0.208,25,1.33,1.88,2017,7,12,10,2.623,18.16,1.899,0
13378,13.8,0.208,25,1.33,1.88,2017,7,12,11,3.192,20.76,2.623,0
13379,13.8,0.208,25,1.33,1.88,2017,7,12,12,1.965,19.96,3.192,0
13380,13.8,0.208,25,1.33,1.88,2017,7,12,13,3.915,19.36,1.965,0
13381,13.8,0.208,25,1.33,1.88,2017,7,12,14,2.805,11.16,3.915,0
13382,13.8,0.208,25,1.33,1.88,2017,7,12,15,3.483,8.96,2.805,0
13383,13.8,0.208,25,1.33,1.88,2017,7,12,16,5.307,8.72,3.483,0
13384,13.8,0.208,25,1.33,1.88,2017,7,12,17,7.603,5.76,5.307,0
13385,13.8,0.208,25,1.33,1.88,2017,7,12,18,8.983,4.0,7.603,0
13386,13.8,0.208,25,1.33,1.88,2017,7,12,19,15.548,2.04,8.983,2
13387,13.8,0.208,25,1.33,1.88,2017,7,12,20,7.428,1.84,15.548,0
13388,13.8,0.208,25,1.33,1.88,2017,7,12,21,6.843,2.36,7.428,0
13389,13.8,0.208,25,1.33,1.88,2017,7,12,22,0.0,2.8,6.843,1
13390,13.8,0.208,25,1.33,1.88,2017,7,12,23,0.0,2.52,0.0,1
13391,13.8,0.208,25,1.33,1.88,2017,7,13,0,4.701,2.28,0.0,0
13392,13.8,0.208,25,1.33,1.88,2017,7,13,1,7.968,2.32,4.701,2
13393,13.8,0.208,25,1.33,1.88,2017,7,13,2,4.562,2.44,7.968,0
13394,13.8,0.208,25,1.33,1.88,2017,7,13,3,3.751,2.44,4.562,0
13395,13.8,0.208,25,1.33,1.88,2017,7,13,4,3.372,2.76,3.751,0
13396,13.8,0.208,25,1.33,1.88,2017,7,13,5,3.667,2.0,3.372,0
13397,13.8,0.208,25,1.33,1.88,2017,7,13,6,3.023,2.72,3.667,0
13398,13.8,0.208,25,1.33,1.88,2017,7,13,7,1.92,11.2,3.023,0
13399,13.8,0.208,25,1.33,1.88,2017,7,13,8,1.684,12.84,1.92,0
13400,13.8,0.208,25,1.33,1.88,2017,7,13,9,1.912,11.8,1.684,0
13401,13.8,0.208,25,1.33,1.88,2017,7,13,10,1.799,11.48,1.912,0
13402,13.8,0.208,25,1.33,1.88,2017,7,13,11,2.423,11.52,1.799,0
13403,13.8,0.208,25,1.33,1.88,2017,7,13,12,2.633,12.0,2.423,0
13404,13.8,0.208,25,1.33,1.88,2017,7,13,13,1.85,12.44,2.633,0
13405,13.8,0.208,25,1.33,1.88,2017,7,13,14,2.457,8.44,1.85,0
13406,13.8,0.208,25,1.33,1.88,2017,7,13,15,4.04,7.0,2.457,0
13407,13.8,0.208,25,1.33,1.88,2017,7,13,16,2.778,8.76,4.04,0
13408,13.8,0.208,25,1.33,1.88,2017,7,13,17,7.58,8.4,2.778,2
13409,13.8,0.208,25,1.33,1.88,2017,7,13,18,3.075,4.12,7.58,0
13410,13.8,0.208,25,1.33,1.88,2017,7,13,19,2.841,1.84,3.075,0
13411,13.8,0.208,25,1.33,1.88,2017,7,13,20,4.656,1.84,2.841,2
13412,13.8,0.208,25,1.33,1.88,2017,7,13,21,2.833,2.2,4.656,0
13413,13.8,0.208,25,1.33,1.88,2017,7,13,22,2.681,2.64,2.833,0
13414,13.8,0.208,25,1.33,1.88,2017,7,13,23,4.036,2.36,2.681,2
13415,13.8,0.208,25,1.33,1.88,2017,7,14,0,1.958,2.6,4.036,0
13416,13.8,0.208,25,1.33,1.88,2017,7,14,1,1.984,2.52,1.958,0
13417,13.8,0.208,25,1.33,1.88,2017,7,14,2,1.813,2.2,1.984,0
13418,13.8,0.208,25,1.33,1.88,2017,7,14,3,1.946,2.76,1.813,0
13419,13.8,0.208,25,1.33,1.88,2017,7,14,4,2.054,2.36,1.946,0
13420,13.8,0.208,25,1.33,1.88,2017,7,14,5,2.024,2.04,2.054,0
13421,13.8,0.208,25,1.33,1.88,2017,7,14,6,1.511,5.72,2.024,0
13422,13.8,0.208,25,1.33,1.88,2017,7,14,7,1.761,12.36,1.511,0
13423,13.8,0.208,25,1.33,1.88,2017,7,14,8,2.119,14.2,1.761,0
13424,13.8,0.208,25,1.33,1.88,2017,7,14,9,1.917,12.0,2.119,0
13425,13.8,0.208,25,1.33,1.88,2017,7,14,10,1.478,12.52,1.917,0
13426,13.8,0.208,25,1.33,1.88,2017,7,14,11,4.122,12.0,1.478,0
13427,13.8,0.208,25,1.33,1.88,2017,7,14,12,1.773,11.36,4.122,0
13428,13.8,0.208,25,1.33,1.88,2017,7,14,13,1.708,11.04,1.773,0
13429,13.8,0.208,25,1.33,1.88,2017,7,14,14,1.715,6.2,1.708,0
13430,13.8,0.208,25,1.33,1.88,2017,7,14,15,3.214,6.32,1.715,2
13431,13.8,0.208,25,1.33,1.88,2017,7,14,16,4.276,5.64,3.214,2
13432,13.8,0.208,25,1.33,1.88,2017,7,14,17,1.705,3.6,4.276,0
13433,13.8,0.208,25,1.33,1.88,2017,7,14,18,1.758,4.28,1.705,0
13434,13.8,0.208,25,1.33,1.88,2017,7,14,19,4.145,4.52,1.758,0
13435,13.8,0.208,25,1.33,1.88,2017,7,14,20,0.0,5.2,4.145,1
13436,13.8,0.208,25,1.33,1.88,2017,7,14,21,4.583,2.88,0.0,0
13437,13.8,0.208,25,1.33,1.88,2017,7,14,22,6.85,2.56,4.583,2
13438,13.8,0.208,25,1.33,1.88,2017,7,14,23,2.188,2.56,6.85,0
13439,13.8,0.208,25,1.33,1.88,2017,7,15,0,1.941,2.36,2.188,0
13440,13.8,0.208,25,1.33,1.88,2017,7,15,1,1.939,3.0,1.941,0
13441,13.8,0.208,25,1.33,1.88,2017,7,15,2,2.046,2.36,1.939,0
13442,13.8,0.208,25,1.33,1.88,2017,7,15,3,2.124,2.32,2.046,0
13443,13.8,0.208,25,1.33,1.88,2017,7,15,4,2.229,2.24,2.124,0
13444,13.8,0.208,25,1.33,1.88,2017,7,15,5,2.545,2.4,2.229,0
13445,13.8,0.208,25,1.33,1.88,2017,7,15,6,4.204,1.72,2.545,0
13446,13.8,0.208,25,1.33,1.88,2017,7,15,7,0.0,3.12,4.204,1
13447,13.8,0.208,25,1.33,1.88,2017,7,15,8,3.13,9.4,0.0,0
13448,13.8,0.208,25,1.33,1.88,2017,7,15,9,2.503,7.64,3.13,0
13449,13.8,0.208,25,1.33,1.88,2017,7,15,10,1.474,4.6,2.503,0
13450,13.8,0.208,25,1.33,1.88,2017,7,15,11,3.649,1.96,1.474,0
13451,13.8,0.208,25,1.33,1.88,2017,7,15,12,5.274,1.96,3.649,0
13452,13.8,0.208,25,1.33,1.88,2017,7,15,13,5.328,5.04,5.274,0
13453,13.8,0.208,25,1.33,1.88,2017,7,15,14,4.085,5.36,5.328,0
13454,13.8,0.208,25,1.33,1.88,2017,7,15,15,0.0,2.44,4.085,1
13455,13.8,0.208,25,1.33,1.88,2017,7,15,16,4.262,1.92,0.0,0
13456,13.8,0.208,25,1.33,1.88,2017,7,15,17,4.696,2.04,4.262,0
13457,13.8,0.208,25,1.33,1.88,2017,7,15,18,4.544,1.96,4.696,0
13458,13.8,0.208,25,1.33,1.88,2017,7,15,19,2.54,2.04,4.544,0
13459,13.8,0.208,25,1.33,1.88,2017,7,15,20,4.194,2.2,2.54,0
13460,13.8,0.208,25,1.33,1.88,2017,7,15,21,2.522,2.48,4.194,0
13461,13.8,0.208,25,1.33,1.88,2017,7,15,22,3.838,2.88,2.522,0
13462,13.8,0.208,25,1.33,1.88,2017,7,15,23,2.239,2.44,3.838,0
13463,13.8,0.208,25,1.33,1.88,2017,7,16,0,2.168,2.52,2.239,0
13464,13.8,0.208,25,1.33,1.88,2017,7,16,1,1.787,2.4,2.168,0
13465,13.8,0.208,25,1.33,1.88,2017,7,16,2,3.333,2.4,1.787,0
13466,13.8,0.208,25,1.33,1.88,2017,7,16,3,1.968,2.48,3.333,0
13467,13.8,0.208,25,1.33,1.88,2017,7,16,4,2.126,2.8,1.968,0
13468,13.8,0.208,25,1.33,1.88,2017,7,16,5,1.778,2.16,2.126,0
13469,13.8,0.208,25,1.33,1.88,2017,7,16,6,1.979,1.84,1.778,0
13470,13.8,0.208,25,1.33,1.88,2017,7,16,7,1.688,2.04,1.979,0
13471,13.8,0.208,25,1.33,1.88,2017,7,16,8,3.801,1.84,1.688,0
13472,13.8,0.208,25,1.33,1.88,2017,7,16,9,2.115,1.84,3.801,0
13473,13.8,0.208,25,1.33,1.88,2017,7,16,10,1.966,2.6,2.115,0
13474,13.8,0.208,25,1.33,1.88,2017,7,16,11,3.845,5.56,1.966,0
13475,13.8,0.208,25,1.33,1.88,2017,7,16,12,1.794,7.92,3.845,0
13476,13.8,0.208,25,1.33,1.88,2017,7,16,13,3.965,4.6,1.794,0
13477,13.8,0.208,25,1.33,1.88,2017,7,16,14,2.587,2.04,3.965,0
13478,13.8,0.208,25,1.33,1.88,2017,7,16,15,7.618,1.92,2.587,2
13479,13.8,0.208,25,1.33,1.88,2017,7,16,16,4.618,3.36,7.618,0
13480,13.8,0.208,25,1.33,1.88,2017,7,16,17,5.698,4.32,4.618,0
13481,13.8,0.208,25,1.33,1.88,2017,7,16,18,7.468,3.96,5.698,0
13482,13.8,0.208,25,1.33,1.88,2017,7,16,19,3.173,3.64,7.468,0
13483,13.8,0.208,25,1.33,1.88,2017,7,16,20,2.919,3.64,3.173,0
13484,13.8,0.208,25,1.33,1.88,2017,7,16,21,2.755,4.08,2.919,0
13485,13.8,0.208,25,1.33,1.88,2017,7,16,22,2.513,4.12,2.755,0
13486,13.8,0.208,25,1.33,1.88,2017,7,16,23,2.061,4.32,2.513,0
13487,13.8,0.208,25,1.33,1.88,2017,7,17,0,3.44,4.56,2.061,0
13488,13.8,0.208,25,1.33,1.88,2017,7,17,1,1.993,4.16,3.44,0
13489,13.8,0.208,25,1.33,1.88,2017,7,17,2,2.02,4.08,1.993,0
13490,13.8,0.208,25,1.33,1.88,2017,7,17,3,1.903,4.08,2.02,0
13491,13.8,0.208,25,1.33,1.88,2017,7,17,4,1.915,3.6,1.903,0
13492,13.8,0.208,25,1.33,1.88,2017,7,17,5,2.34,2.4,1.915,0
13493,13.8,0.208,25,1.33,1.88,2017,7,17,6,1.89,2.72,2.34,0
13494,13.8,0.208,25,1.33,1.88,2017,7,17,7,1.767,11.08,1.89,0
13495,13.8,0.208,25,1.33,1.88,2017,7,17,8,2.764,18.84,1.767,0
13496,13.8,0.208,25,1.33,1.88,2017,7,17,9,2.792,16.32,2.764,0
13497,13.8,0.208,25,1.33,1.88,2017,7,17,10,2.213,17.08,2.792,0
13498,13.8,0.208,25,1.33,1.88,2017,7,17,11,2.658,15.88,2.213,0
13499,13.8,0.208,25,1.33,1.88,2017,7,17,12,1.604,16.08,2.658,0
13500,13.8,0.208,25,1.33,1.88,2017,7,17,13,0.0,16.76,1.604,1
13501,13.8,0.208,25,1.33,1.88,2017,7,17,14,1.92,19.84,0.0,0
13502,13.8,0.208,25,1.33,1.88,2017,7,17,15,4.183,19.28,1.92,0
13503,13.8,0.208,25,1.33,1.88,2017,7,17,16,0.0,17.24,4.183,1
13504,13.8,0.208,25,1.33,1.88,2017,7,17,17,0.0,11.24,0.0,1
13505,13.8,0.208,25,1.33,1.88,2017,7,17,18,8.636,8.6,0.0,2
13506,13.8,0.208,25,1.33,1.88,2017,7,17,19,5.136,4.04,8.636,2
13507,13.8,0.208,25,1.33,1.88,2017,7,17,20,4.355,3.96,5.136,0
13508,13.8,0.208,25,1.33,1.88,2017,7,17,21,3.729,4.76,4.355,0
13509,13.8,0.208,25,1.33,1.88,2017,7,17,22,0.0,4.44,3.729,1
13510,13.8,0.208,25,1.33,1.88,2017,7,17,23,4.206,4.44,0.0,0
13511,13.8,0.208,25,1.33,1.88,2017,7,18,0,0.0,4.36,4.206,1
13512,13.8,0.208,25,1.33,1.88,2017,7,18,1,2.985,4.32,0.0,0
13513,13.8,0.208,25,1.33,1.88,2017,7,18,2,2.545,4.4,2.985,0
13514,13.8,0.208,25,1.33,1.88,2017,7,18,3,2.293,4.28,2.545,0
13515,13.8,0.208,25,1.33,1.88,2017,7,18,4,2.418,4.72,2.293,0
13516,13.8,0.208,25,1.33,1.88,2017,7,18,5,2.794,4.28,2.418,0
13517,13.8,0.208,25,1.33,1.88,2017,7,18,6,0.0,4.12,2.794,1
13518,13.8,0.208,25,1.33,1.88,2017,7,18,7,2.261,11.24,0.0,0
13519,13.8,0.208,25,1.33,1.88,2017,7,18,8,10.188,13.36,2.261,2
13520,13.8,0.208,25,1.33,1.88,2017,7,18,9,5.485,12.32,10.188,0
13521,13.8,0.208,25,1.33,1.88,2017,7,18,10,2.345,13.36,5.485,0
13522,13.8,0.208,25,1.33,1.88,2017,7,18,11,8.354,11.96,2.345,2
13523,13.8,0.208,25,1.33,1.88,2017,7,18,12,3.094,11.24,8.354,0
13524,13.8,0.208,25,1.33,1.88,2017,7,18,13,8.249,12.56,3.094,0
13525,13.8,0.208,25,1.33,1.88,2017,7,18,14,9.752,13.76,8.249,0
13526,13.8,0.208,25,1.33,1.88,2017,7,18,15,8.839,15.52,9.752,0
13527,13.8,0.208,25,1.33,1.88,2017,7,18,16,8.544,17.76,8.839,0
13528,13.8,0.208,25,1.33,1.88,2017,7,18,17,9.326,9.44,8.544,0
13529,13.8,0.208,25,1.33,1.88,2017,7,18,18,9.554,5.28,9.326,0
13530,13.8,0.208,25,1.33,1.88,2017,7,18,19,7.699,3.36,9.554,0
13531,13.8,0.208,25,1.33,1.88,2017,7,18,20,5.37,5.72,7.699,0
13532,13.8,0.208,25,1.33,1.88,2017,7,18,21,4.413,3.72,5.37,0
13533,13.8,0.208,25,1.33,1.88,2017,7,18,22,8.971,4.08,4.413,0
13534,13.8,0.208,25,1.33,1.88,2017,7,18,23,7.582,3.56,8.971,0
13535,13.8,0.208,25,1.33,1.88,2017,7,19,0,3.852,2.64,7.582,0
13536,13.8,0.208,25,1.33,1.88,2017,7,19,1,2.698,2.88,3.852,0
13537,13.8,0.208,25,1.33,1.88,2017,7,19,2,2.551,2.64,2.698,0
13538,13.8,0.208,25,1.33,1.88,2017,7,19,3,2.784,2.6,2.551,0
13539,13.8,0.208,25,1.33,1.88,2017,7,19,4,2.767,2.56,2.784,0
13540,13.8,0.208,25,1.33,1.88,2017,7,19,5,2.451,2.52,2.767,0
13541,13.8,0.208,25,1.33,1.88,2017,7,19,6,2.293,2.68,2.451,0
13542,13.8,0.208,25,1.33,1.88,2017,7,19,7,2.615,10.56,2.293,0
13543,13.8,0.208,25,1.33,1.88,2017,7,19,8,4.773,13.28,2.615,0
13544,13.8,0.208,25,1.33,1.88,2017,7,19,9,4.715,13.72,4.773,0
13545,13.8,0.208,25,1.33,1.88,2017,7,19,10,2.74,19.44,4.715,0
13546,13.8,0.208,25,1.33,1.88,2017,7,19,11,4.132,12.92,2.74,0
13547,13.8,0.208,25,1.33,1.88,2017,7,19,12,5.277,12.56,4.132,0
13548,13.8,0.208,25,1.33,1.88,2017,7,19,13,6.4,12.88,5.277,0
13549,13.8,0.208,25,1.33,1.88,2017,7,19,14,7.921,13.68,6.4,0
13550,13.8,0.208,25,1.33,1.88,2017,7,19,15,9.495,14.72,7.921,0
13551,13.8,0.208,25,1.33,1.88,2017,7,19,16,7.516,14.68,9.495,0
13552,13.8,0.208,25,1.33,1.88,2017,7,19,17,7.265,9.76,7.516,0
13553,13.8,0.208,25,1.33,1.88,2017,7,19,18,7.967,5.56,7.265,0
13554,13.8,0.208,25,1.33,1.88,2017,7,19,19,5.779,5.8,7.967,0
13555,13.8,0.208,25,1.33,1.88,2017,7,19,20,14.552,2.04,5.779,2
13556,13.8,0.208,25,1.33,1.88,2017,7,19,21,4.689,2.48,14.552,0
13557,13.8,0.208,25,1.33,1.88,2017,7,19,22,4.47,2.84,4.689,0
13558,13.8,0.208,25,1.33,1.88,2017,7,19,23,2.68,2.4,4.47,0
13559,13.8,0.208,25,1.33,1.88,2017,7,20,0,2.721,2.36,2.68,0
13560,13.8,0.208,25,1.33,1.88,2017,7,20,1,0.0,2.48,2.721,1
13561,13.8,0.208,25,1.33,1.88,2017,7,20,2,2.498,2.64,0.0,0
13562,13.8,0.208,25,1.33,1.88,2017,7,20,3,4.044,2.4,2.498,0
13563,13.8,0.208,25,1.33,1.88,2017,7,20,4,2.525,2.48,4.044,0
13564,13.8,0.208,25,1.33,1.88,2017,7,20,5,0.0,2.6,2.525,1
13565,13.8,0.208,25,1.33,1.88,2017,7,20,6,2.568,3.64,0.0,0
13566,13.8,0.208,25,1.33,1.88,2017,7,20,7,2.256,9.28,2.568,0
13567,13.8,0.208,25,1.33,1.88,2017,7,20,8,4.521,10.68,2.256,0
13568,13.8,0.208,25,1.33,1.88,2017,7,20,9,4.55,11.2,4.521,0
13569,13.8,0.208,25,1.33,1.88,2017,7,20,10,3.161,11.52,4.55,0
13570,13.8,0.208,25,1.33,1.88,2017,7,20,11,3.302,12.24,3.161,0
13571,13.8,0.208,25,1.33,1.88,2017,7,20,12,8.601,11.28,3.302,0
13572,13.8,0.208,25,1.33,1.88,2017,7,20,13,9.703,11.16,8.601,0
13573,13.8,0.208,25,1.33,1.88,2017,7,20,14,9.258,10.68,9.703,0
13574,13.8,0.208,25,1.33,1.88,2017,7,20,15,9.68,9.72,9.258,0
13575,13.8,0.208,25,1.33,1.88,2017,7,20,16,9.15,15.44,9.68,0
13576,13.8,0.208,25,1.33,1.88,2017,7,20,17,9.453,17.64,9.15,0
13577,13.8,0.208,25,1.33,1.88,2017,7,20,18,10.104,9.16,9.453,0
13578,13.8,0.208,25,1.33,1.88,2017,7,20,19,8.897,5.4,10.104,0
13579,13.8,0.208,25,1.33,1.88,2017,7,20,20,0.0,4.68,8.897,1
13580,13.8,0.208,25,1.33,1.88,2017,7,20,21,9.177,4.52,0.0,0
13581,13.8,0.208,25,1.33,1.88,2017,7,20,22,13.37,2.52,9.177,2
13582,13.8,0.208,25,1.33,1.88,2017,7,20,23,6.271,2.64,13.37,0
13583,13.8,0.208,25,1.33,1.88,2017,7,21,0,6.044,2.44,6.271,0
13584,13.8,0.208,25,1.33,1.88,2017,7,21,1,8.37,2.8,6.044,2
13585,13.8,0.208,25,1.33,1.88,2017,7,21,2,2.733,2.48,8.37,0
13586,13.8,0.208,25,1.33,1.88,2017,7,21,3,2.698,2.4,2.733,0
13587,13.8,0.208,25,1.33,1.88,2017,7,21,4,2.978,2.44,2.698,0
13588,13.8,0.208,25,1.33,1.88,2017,7,21,5,0.0,3.6,2.978,1
13589,13.8,0.208,25,1.33,1.88,2017,7,21,6,2.7,7.32,0.0,0
13590,13.8,0.208,25,1.33,1.88,2017,7,21,7,4.798,12.2,2.7,0
13591,13.8,0.208,25,1.33,1.88,2017,7,21,8,7.415,14.12,4.798,0
13592,13.8,0.208,25,1.33,1.88,2017,7,21,9,2.839,12.8,7.415,0
13593,13.8,0.208,25,1.33,1.88,2017,7,21,10,2.997,14.72,2.839,0
13594,13.8,0.208,25,1.33,1.88,2017,7,21,11,5.726,12.24,2.997,0
13595,13.8,0.208,25,1.33,1.88,2017,7,21,12,5.915,12.2,5.726,0
13596,13.8,0.208,25,1.33,1.88,2017,7,21,13,5.562,12.44,5.915,0
13597,13.8,0.208,25,1.33,1.88,2017,7,21,14,6.076,9.04,5.562,0
13598,13.8,0.208,25,1.33,1.88,2017,7,21,15,2.911,9.84,6.076,0
13599,13.8,0.208,25,1.33,1.88,2017,7,21,16,2.512,10.2,2.911,0
13600,13.8,0.208,25,1.33,1.88,2017,7,21,17,3.583,6.96,2.512,0
13601,13.8,0.208,25,1.33,1.88,2017,7,21,18,5.523,2.64,3.583,0
13602,13.8,0.208,25,1.33,1.88,2017,7,21,19,7.24,1.96,5.523,0
13603,13.8,0.208,25,1.33,1.88,2017,7,21,20,6.298,1.92,7.24,0
13604,13.8,0.208,25,1.33,1.88,2017,7,21,21,6.905,2.48,6.298,0
13605,13.8,0.208,25,1.33,1.88,2017,7,21,22,8.282,2.28,6.905,2
13606,13.8,0.208,25,1.33,1.88,2017,7,21,23,0.0,2.4,8.282,1
13607,13.8,0.208,25,1.33,1.88,2017,7,22,0,2.779,2.68,0.0,0
13608,13.8,0.208,25,1.33,1.88,2017,7,22,1,2.769,2.4,2.779,0
13609,13.8,0.208,25,1.33,1.88,2017,7,22,2,4.359,2.48,2.769,0
13610,13.8,0.208,25,1.33,1.88,2017,7,22,3,3.786,2.36,4.359,0
13611,13.8,0.208,25,1.33,1.88,2017,7,22,4,2.651,2.28,3.786,0
13612,13.8,0.208,25,1.33,1.88,2017,7,22,5,2.659,2.32,2.651,0
13613,13.8,0.208,25,1.33,1.88,2017,7,22,6,3.43,2.92,2.659,0
13614,13.8,0.208,25,1.33,1.88,2017,7,22,7,4.207,12.84,3.43,0
13615,13.8,0.208,25,1.33,1.88,2017,7,22,8,2.952,12.04,4.207,0
13616,13.8,0.208,25,1.33,1.88,2017,7,22,9,2.539,13.6,2.952,0
13617,13.8,0.208,25,1.33,1.88,2017,7,22,10,2.489,14.96,2.539,0
13618,13.8,0.208,25,1.33,1.88,2017,7,22,11,4.56,16.04,2.489,0
13619,13.8,0.208,25,1.33,1.88,2017,7,22,12,9.172,15.88,4.56,2
13620,13.8,0.208,25,1.33,1.88,2017,7,22,13,8.156,3.56,9.172,0
13621,13.8,0.208,25,1.33,1.88,2017,7,22,14,9.019,1.96,8.156,0
13622,13.8,0.208,25,1.33,1.88,2017,7,22,15,9.7,2.16,9.019,0
13623,13.8,0.208,25,1.33,1.88,2017,7,22,16,17.392,2.16,9.7,2
13624,13.8,0.208,25,1.33,1.88,2017,7,22,17,8.929,2.44,17.392,0
13625,13.8,0.208,25,1.33,1.88,2017,7,22,18,8.41,2.08,8.929,0
13626,13.8,0.208,25,1.33,1.88,2017,7,22,19,7.42,1.88,8.41,0
13627,13.8,0.208,25,1.33,1.88,2017,7,22,20,0.0,2.0,7.42,1
13628,13.8,0.208,25,1.33,1.88,2017,7,22,21,5.693,3.76,0.0,0
13629,13.8,0.208,25,1.33,1.88,2017,7,22,22,3.196,8.72,5.693,0
13630,13.8,0.208,25,1.33,1.88,2017,7,22,23,3.276,7.64,3.196,0
13631,13.8,0.208,25,1.33,1.88,2017,7,23,0,2.993,8.36,3.276,0
13632,13.8,0.208,25,1.33,1.88,2017,7,23,1,2.881,5.32,2.993,0
13633,13.8,0.208,25,1.33,1.88,2017,7,23,2,8.098,2.36,2.881,2
13634,13.8,0.208,25,1.33,1.88,2017,7,23,3,3.106,2.4,8.098,0
13635,13.8,0.208,25,1.33,1.88,2017,7,23,4,3.081,2.72,3.106,0
13636,13.8,0.208,25,1.33,1.88,2017,7,23,5,3.225,2.6,3.081,0
13637,13.8,0.208,25,1.33,1.88,2017,7,23,6,2.839,1.84,3.225,0
13638,13.8,0.208,25,1.33,1.88,2017,7,23,7,3.108,1.8,2.839,0
13639,13.8,0.208,25,1.33,1.88,2017,7,23,8,7.157,2.12,3.108,0
13640,13.8,0.208,25,1.33,1.88,2017,7,23,9,5.131,2.2,7.157,0
13641,13.8,0.208,25,1.33,1.88,2017,7,23,10,3.519,1.76,5.131,0
13642,13.8,0.208,25,1.33,1.88,2017,7,23,11,4.582,4.56,3.519,0
13643,13.8,0.208,25,1.33,1.88,2017,7,23,12,4.192,6.96,4.582,0
13644,13.8,0.208,25,1.33,1.88,2017,7,23,13,3.106,2.12,4.192,0
13645,13.8,0.208,25,1.33,1.88,2017,7,23,14,5.333,2.0,3.106,0
13646,13.8,0.208,25,1.33,1.88,2017,7,23,15,11.522,2.44,5.333,2
13647,13.8,0.208,25,1.33,1.88,2017,7,23,16,0.0,2.04,11.522,1
13648,13.8,0.208,25,1.33,1.88,2017,7,23,17,10.519,2.48,0.0,0
13649,13.8,0.208,25,1.33,1.88,2017,7,23,18,14.5,1.88,10.519,0
13650,13.8,0.208,25,1.33,1.88,2017,7,23,19,11.569,2.04,14.5,0
13651,13.8,0.208,25,1.33,1.88,2017,7,23,20,9.077,2.0,11.569,0
13652,13.8,0.208,25,1.33,1.88,2017,7,23,21,4.6,3.08,9.077,0
13653,13.8,0.208,25,1.33,1.88,2017,7,23,22,3.191,2.72,4.6,0
13654,13.8,0.208,25,1.33,1.88,2017,7,23,23,2.881,2.32,3.191,0
13655,13.8,0.208,25,1.33,1.88,2017,7,24,0,2.911,2.36,2.881,0
13656,13.8,0.208,25,1.33,1.88,2017,7,24,1,2.792,2.32,2.911,0
13657,13.8,0.208,25,1.33,1.88,2017,7,24,2,2.788,2.92,2.792,0
13658,13.8,0.208,25,1.33,1.88,2017,7,24,3,5.666,2.52,2.788,2
13659,13.8,0.208,25,1.33,1.88,2017,7,24,4,0.0,2.32,5.666,1
13660,13.8,0.208,25,1.33,1.88,2017,7,24,5,0.0,2.16,0.0,1
13661,13.8,0.208,25,1.33,1.88,2017,7,24,6,2.828,2.68,0.0,0
13662,13.8,0.208,25,1.33,1.88,2017,7,24,7,5.486,13.12,2.828,0
13663,13.8,0.208,25,1.33,1.88,2017,7,24,8,0.0,17.36,5.486,1
13664,13.8,0.208,25,1.33,1.88,2017,7,24,9,3.233,15.12,0.0,0
13665,13.8,0.208,25,1.33,1.88,2017,7,24,10,5.046,15.2,3.233,0
13666,13.8,0.208,25,1.33,1.88,2017,7,24,11,5.388,14.48,5.046,0
13667,13.8,0.208,25,1.33,1.88,2017,7,24,12,0.0,13.72,5.388,1
13668,13.8,0.208,25,1.33,1.88,2017,7,24,13,10.088,15.32,0.0,2
13669,13.8,0.208,25,1.33,1.88,2017,7,24,14,5.498,16.6,10.088,0
13670,13.8,0.208,25,1.33,1.88,2017,7,24,15,4.763,17.4,5.498,0
13671,13.8,0.208,25,1.33,1.88,2017,7,24,16,4.57,17.36,4.763,0
