Time:datetime,Bus1:double,Bus2:double,Bus3:double,Bus4:double,Bus5:double,Bus6:double,Bus7:double,Bus8:double,Bus9:double,Bus10:double,Bus11:double,Bus12:double,Bus13:double,Bus14:double,Bus15:double,Bus16:double,Bus17:double
2017-03-06T16:00,0,0,46.245,14.335,23.605,19.84,2.311,17.037,6.345,3.2689999999999997,3.248,3.987,1.546,0.619,0.359,3.987,2.1
2017-03-06T17:00,0,0,37.172,13.464,25.358,13.92,3.662,14.350999999999999,7.611000000000001,1.929,4.33,4.596,1.9709999999999999,0.754,2.929,4.596,3.562
2017-03-06T18:00,0,0,27.896,7.872999999999999,6.694,6.96,3.781,8.109,7.624,2.795,4.592,9.689,2.1719999999999997,0.611,0.596,9.689,4.849
2017-03-06T19:00,0,0,13.622,7.185,4.171,2.52,4.245,5.289,7.1979999999999995,3.036,5.734,12.175999999999998,2.421,0.831,0.818,12.175999999999998,3.307
2017-03-06T20:00,0,0,12.100999999999999,7.936,3.517,3.0,4.0,4.878,6.727,3.3339999999999996,6.375,7.978,2.505,0.614,0.855,7.978,5.364
2017-03-06T21:00,0,0,12.822000000000001,6.919,3.4739999999999998,2.76,3.9730000000000003,4.953,8.494,3.509,4.641,4.329,3.2039999999999997,0.47700000000000004,2.739,4.329,3.765
2017-03-06T22:00,0,0,12.345999999999998,6.4110000000000005,5.345,3.32,4.117,4.546,7.862,3.306,4.766,2.4730000000000003,2.53,0.408,0.907,2.4730000000000003,4.505
2017-03-06T23:00,0,0,12.216,6.822,3.24,3.48,3.5269999999999997,4.5760000000000005,7.559,5.888,2.733,3.253,2.291,0.405,2.315,3.253,2.073
2017-03-07T00:00,0,0,12.485,6.747999999999999,3.301,3.56,3.417,4.848,8.052999999999999,5.055,3.862,1.814,2.5660000000000003,0.5670000000000001,2.191,1.814,2.661
2017-03-07T01:00,0,0,12.392999999999999,6.854,3.628,3.96,3.341,4.596,7.676,8.232000000000001,3.5439999999999996,0.983,2.411,0.519,0.22399999999999998,0.983,2.3409999999999997
2017-03-07T02:00,0,0,12.556,6.622999999999999,3.59,3.4,3.065,4.948,7.792000000000001,5.836,2.863,1.739,2.302,0.306,0.42100000000000004,1.739,2.105
2017-03-07T03:00,0,0,12.59,7.103,3.53,3.8,3.313,4.898,7.255,6.452000000000001,2.4019999999999997,1.444,2.381,0.256,0.33899999999999997,1.444,2.156
2017-03-07T04:00,0,0,12.259,6.7410000000000005,3.685,3.68,3.193,5.193,6.605,4.8,2.411,1.271,2.487,0.23,0.27,1.271,2.72
2017-03-07T05:00,0,0,12.164000000000001,6.869,3.417,3.68,3.096,5.082,7.061,5.382000000000001,3.177,1.083,2.995,0.28,0.39,1.083,2.806
2017-03-07T06:00,0,0,12.713,7.067,3.988,4.04,3.451,4.867,7.051,4.739,2.5340000000000003,4.912,2.957,0.335,0.379,4.912,2.204
2017-03-07T07:00,0,0,14.238,7.524,5.406000000000001,3.48,3.141,7.199,7.1129999999999995,5.972,2.7089999999999996,1.9909999999999999,2.693,0.615,0.961,1.9909999999999999,2.3569999999999998
2017-03-07T08:00,0,0,22.87,10.462,22.351999999999997,13.08,4.015,7.356,6.231,4.795,3.514,3.72,2.229,0.34600000000000003,0.6709999999999999,3.72,4.9910000000000005
2017-03-07T09:00,0,0,31.371,15.113,25.969,14.52,3.1310000000000002,10.939,7.484,4.548,5.979,4.776,3.4989999999999997,0.24600000000000002,0.36,4.776,4.941
2017-03-07T10:00,0,0,47.393,16.377,23.997,7.44,3.772,12.419,7.3660000000000005,3.509,6.407,3.092,5.19,0.831,0.797,3.092,1.7830000000000001
2017-03-07T11:00,0,0,44.31,16.232,23.823,7.12,4.941,14.845,13.815999999999999,3.18,6.624,3.872,3.6439999999999997,0.804,1.8769999999999998,3.872,2.6039999999999996
2017-03-07T12:00,0,0,42.854,14.81,27.111,7.8,7.289,15.559000000000001,16.219,3.32,6.237,6.5889999999999995,4.213,0.524,0.402,6.5889999999999995,2.213
2017-03-07T13:00,0,0,42.716,15.193,31.035,7.64,4.671,14.072000000000001,16.479,3.12,8.802999999999999,9.137,3.636,1.133,0.41200000000000003,9.137,5.529
2017-03-07T14:00,0,0,46.79600000000001,16.067,25.888,8.08,4.574,14.952,15.267999999999999,3.7439999999999998,6.657,5.848,4.811,1.706,0.391,5.848,1.7519999999999998
2017-03-07T15:00,0,0,46.022,15.507,21.070999999999998,8.6,2.678,16.108,12.089,3.4160000000000004,4.058,3.9139999999999997,5.354,0.5760000000000001,0.42200000000000004,3.9139999999999997,2.9730000000000003
2017-03-07T16:00,0,0,43.401,15.607000000000001,24.121,14.36,2.181,15.415999999999999,12.425,3.4189999999999996,5.881,2.32,4.781000000000001,0.919,0.32,2.32,4.827
2017-03-07T17:00,0,0,40.711999999999996,13.907,27.881999999999998,16.32,3.412,14.508,20.733,3.94,8.501,4.06,6.121,0.698,0.941,4.06,4.685
2017-03-07T18:00,0,0,29.791999999999998,6.752999999999999,8.033,11.28,4.288,12.815999999999999,22.861,4.888999999999999,9.005,6.789,8.4085,0.88,0.6629999999999999,6.789,2.424
2017-03-07T19:00,0,0,15.449000000000002,5.992000000000001,6.402,2.96,8.011000000000001,10.501,23.49,7.3229999999999995,6.742000000000001,6.051,10.696,0.794,3.7060000000000004,6.051,4.766
2017-03-07T20:00,0,0,13.565,6.381,3.7089999999999996,3.56,5.292999999999999,8.408,23.17,5.482,7.0120000000000005,14.753,11.102,0.91,4.94,14.753,6.473
2017-03-07T21:00,0,0,12.737,5.872000000000001,4.459,4.84,6.256,5.492000000000001,18.287,7.706,4.122,4.525,9.977,0.802,3.728,4.525,5.452000000000001
2017-03-07T22:00,0,0,13.081,6.122999999999999,3.787,4.96,8.056000000000001,5.05,14.332,5.445,3.287,2.7060000000000004,5.662999999999999,0.63,4.68,2.7060000000000004,4.542
2017-03-07T23:00,0,0,13.087,5.944,3.745,5.24,6.102,4.834,11.706,5.672000000000001,3.485,2.708,2.244,0.5920000000000001,1.96,2.708,2.781
2017-03-08T00:00,0,0,13.267000000000001,6.289,4.046,5.12,3.4589999999999996,4.492,12.124,4.898,3.9989999999999997,2.349,2.66,0.38,0.431,2.349,2.8489999999999998
2017-03-08T01:00,0,0,13.56,7.267,3.623,4.96,3.2969999999999997,4.827,10.534,4.117,2.8789999999999996,1.2329999999999999,2.745,0.39399999999999996,0.485,1.2329999999999999,2.9589999999999996
2017-03-08T02:00,0,0,13.562000000000001,6.602,4.92,4.6,3.1,5.0969999999999995,7.757000000000001,4.907,3.815,1.656,2.3930000000000002,0.498,0.387,1.656,2.266
2017-03-08T03:00,0,0,13.293,7.072,3.673,5.44,3.563,5.3020000000000005,7.787000000000001,5.145,2.591,1.565,2.278,0.293,0.46399999999999997,1.565,2.785
2017-03-08T04:00,0,0,13.418,6.638999999999999,4.053999999999999,5.36,3.1210000000000004,5.3260000000000005,6.803999999999999,5.109,3.73,1.854,2.498,0.293,0.484,1.854,3.589
2017-03-08T05:00,0,0,12.825,6.532,4.027,5.08,3.385,6.5120000000000005,7.695,5.456,5.287999999999999,1.155,2.339,0.271,0.45399999999999996,1.155,3.715
2017-03-08T06:00,0,0,12.558,6.455,3.948,5.84,3.332,5.95,7.115,6.347,2.795,4.73,2.447,0.33899999999999997,0.551,4.73,2.42
2017-03-08T07:00,0,0,12.200999999999999,7.235,5.767,8.2,3.5239999999999996,7.537000000000001,6.886,6.372999999999999,3.034,4.613,2.958,0.518,1.004,4.613,3.093
2017-03-08T08:00,0,0,23.195999999999998,10.152000000000001,27.869,11.64,3.56,8.349,6.898,6.454,6.059,3.9389999999999996,2.1430000000000002,0.47700000000000004,0.9470000000000001,3.9389999999999996,3.3810000000000002
2017-03-08T09:00,0,0,39.082,16.482,29.081,13.8,3.3930000000000002,9.51,7.943,4.888999999999999,5.468999999999999,4.9510000000000005,2.305,0.447,0.381,4.9510000000000005,4.4319999999999995
2017-03-08T10:00,0,0,48.022,20.433,26.28,15.88,4.895,11.113,7.812,4.077,4.498,7.3229999999999995,2.56,0.42200000000000004,1.5419999999999998,7.3229999999999995,2.235
2017-03-08T11:00,0,0,51.20399999999999,19.473,26.951999999999998,16.04,5.898,11.019,15.100999999999999,4.025,5.731,8.664,2.076,0.39799999999999996,1.216,8.664,2.059
2017-03-08T12:00,0,0,47.477,17.649,23.715,16.16,4.368,11.745999999999999,16.227999999999998,4.583,4.965,6.46,1.825,0.364,0.512,6.46,4.063
2017-03-08T13:00,0,0,43.608999999999995,14.770999999999999,22.653000000000002,15.68,2.57,13.614,16.348,3.2310000000000003,6.059,8.466000000000001,1.9869999999999999,1.2919999999999998,0.439,8.466000000000001,7.119
2017-03-08T14:00,0,0,47.998999999999995,19.285999999999998,28.699,15.2,2.8989999999999996,13.602,13.827,3.91,3.9960000000000004,6.864,2.307,0.675,0.47200000000000003,6.864,3.4360000000000004
2017-03-08T15:00,0,0,46.098,16.012,27.464000000000002,18.12,2.496,13.838,11.827,4.439,3.01,2.793,1.8,0.57,0.43200000000000005,2.793,4.488
2017-03-08T16:00,0,0,38.928000000000004,13.335,21.953000000000003,19.16,2.242,12.811,13.026,3.588,2.65,2.661,1.7469999999999999,0.555,0.6829999999999999,2.661,3.656
2017-03-08T17:00,0,0,35.431999999999995,17.229,24.078000000000003,20.04,2.853,13.175,21.728,3.885,3.662,5.438,2.1519999999999997,0.552,0.912,5.438,7.888999999999999
2017-03-08T18:00,0,0,29.476,15.327,4.886,19.52,3.821,9.075,24.391,4.666,4.637,5.151,2.627,2.47,1.025,5.151,4.156000000000001
2017-03-08T19:00,0,0,18.374000000000002,16.279,4.944,8.36,5.13,8.627,22.396,7.992999999999999,6.778,8.949,2.335,1.808,0.875,8.949,5.001
2017-03-08T20:00,0,0,12.718,14.527000000000001,3.677,5.04,5.582000000000001,7.997000000000001,21.28,5.787999999999999,6.232,7.0489999999999995,2.8539999999999996,0.594,0.956,7.0489999999999995,6.995
2017-03-08T21:00,0,0,13.338,9.949,5.803,7.08,5.667000000000001,5.446000000000001,17.935,9.12,8.149,8.407,2.793,0.748,1.926,8.407,3.377
2017-03-08T22:00,0,0,13.279000000000002,6.35,3.4160000000000004,3.76,4.669,5.218999999999999,14.214,5.936,4.0760000000000005,4.8,2.9019999999999997,0.45299999999999996,3.036,4.8,5.642
2017-03-08T23:00,0,0,12.460999999999999,6.428,3.272,3.88,4.185,7.045,9.459,5.292999999999999,3.201,3.076,2.858,0.434,0.606,3.076,2.061
2017-03-09T00:00,0,0,12.748,6.545,3.986,4.08,3.457,10.709000000000001,8.982000000000001,5.082,3.165,1.392,2.5810000000000004,0.509,0.537,1.392,2.818
2017-03-09T01:00,0,0,13.067,6.311,3.378,3.8,3.377,10.579,7.977,4.831,2.903,1.545,2.414,0.47700000000000004,0.606,1.545,2.9019999999999997
2017-03-09T02:00,0,0,12.36,6.184,3.4410000000000003,4.92,3.0210000000000004,10.543,7.252000000000001,5.614,2.747,1.469,2.36,0.48100000000000004,0.446,1.469,2.109
2017-03-09T03:00,0,0,11.539000000000001,5.655,3.3489999999999998,3.72,3.352,10.457,7.0520000000000005,5.571000000000001,3.543,1.27,2.332,0.239,0.504,1.27,1.819
2017-03-09T04:00,0,0,12.113,6.093999999999999,3.661,4.04,3.299,10.902000000000001,7.766,4.959,3.04,1.5130000000000001,2.394,0.23600000000000002,0.512,1.5130000000000001,2.801
2017-03-09T05:00,0,0,11.654000000000002,6.126,3.405,4.72,3.11,10.529000000000002,6.965,5.478,2.396,1.597,2.302,0.32299999999999995,0.395,1.597,3.737
2017-03-09T06:00,0,0,12.042,6.027,3.5069999999999997,4.04,3.445,10.315999999999999,7.202999999999999,6.6579999999999995,3.34,4.968,3.2089999999999996,0.272,0.585,4.968,3.47
2017-03-09T07:00,0,0,11.662,6.82,6.065,3.48,4.454,13.034,7.553,6.787000000000001,5.362,4.921,2.552,1.794,0.8590000000000001,4.921,2.665
2017-03-09T08:00,0,0,18.262999999999998,8.86,24.086,13.8,3.07,14.447000000000001,7.101,8.328,6.296,1.829,2.182,0.7709999999999999,1.345,1.829,3.055
2017-03-09T09:00,0,0,31.408,20.959,24.425,14.72,2.9589999999999996,15.425999999999998,8.033999999999999,5.367000000000001,6.749,2.58,2.16,0.359,2.063,2.58,4.26
2017-03-09T10:00,0,0,46.06,23.171999999999997,22.996,12.96,3.158,16.002,7.232,5.016,7.457000000000001,5.729,2.773,0.614,0.755,5.729,5.192
2017-03-09T11:00,0,0,42.425,15.936,26.294,16.36,2.571,13.49,14.692,4.125,6.871,4.25,1.96,0.495,0.907,4.25,7.086
2017-03-09T12:00,0,0,42.574,15.856,24.605,16.48,2.12,12.693,15.967,4.4639999999999995,6.276,4.671,1.785,0.41200000000000003,3.07,4.671,4.49
2017-03-09T13:00,0,0,46.213,16.66,22.886,16.04,2.106,13.565999999999999,16.489,4.725,6.1160000000000005,6.101,1.889,0.526,1.661,6.101,4.697
2017-03-09T14:00,0,0,43.925,13.366,28.819000000000003,16.0,2.569,13.287,12.849,4.8260000000000005,3.463,5.379,2.737,0.574,0.518,5.379,1.831
2017-03-09T15:00,0,0,44.521,15.093,28.461,16.92,2.483,15.936,8.646,4.2860000000000005,3.633,5.083,3.016,0.40700000000000003,0.38799999999999996,5.083,7.0
2017-03-09T16:00,0,0,42.265,14.407,28.566999999999997,14.96,2.7310000000000003,15.829,8.408999999999999,6.189,4.508,7.355,1.962,0.40700000000000003,0.456,7.355,4.055
2017-03-09T17:00,0,0,39.227,12.837,27.416,14.64,2.991,15.383,17.798,8.304,6.926,8.297,3.11,0.536,2.204,8.297,2.801
2017-03-09T18:00,0,0,28.093000000000004,6.912999999999999,5.666,13.92,3.97,12.911,23.568,5.925,9.134,2.479,2.5810000000000004,0.67,1.482,2.479,6.1770000000000005
2017-03-09T19:00,0,0,13.889000000000001,6.2829999999999995,5.63,8.44,4.216,9.476,23.044,5.556,12.502,7.604,3.112,1.092,1.075,7.604,2.875
2017-03-09T20:00,0,0,13.212,5.972,4.442,6.68,4.712,7.695,20.293,9.666,8.772,6.587999999999999,7.732,0.733,0.905,6.587999999999999,5.655
2017-03-09T21:00,0,0,12.718,5.718999999999999,4.101,2.92,4.14,5.313,14.162,6.215,6.189,7.362,7.8420000000000005,0.6809999999999999,0.755,7.362,2.625
2017-03-09T22:00,0,0,12.523,5.876,4.937,3.56,3.573,7.819,9.809,5.946000000000001,6.329,2.6460000000000004,4.895,0.485,1.199,2.6460000000000004,7.082000000000001
2017-03-09T23:00,0,0,12.687999999999999,5.837999999999999,4.055,3.24,3.799,10.674000000000001,8.421,10.292,8.285,3.071,2.231,0.42200000000000004,0.6920000000000001,3.071,2.392
2017-03-10T00:00,0,0,12.279000000000002,5.987,4.279,2.92,3.603,10.445,8.251,6.456,7.21,2.15,2.332,0.532,0.445,2.15,2.6460000000000004
2017-03-10T01:00,0,0,12.698,5.87,4.077,3.64,3.4419999999999997,11.607999999999999,8.254,6.961,5.17,1.465,2.307,0.408,0.473,1.465,3.6710000000000003
2017-03-10T02:00,0,0,12.581,5.722,4.246,2.92,3.755,11.078,7.906000000000001,5.996,3.0010000000000003,1.514,2.8539999999999996,0.39799999999999996,0.547,1.514,1.916
2017-03-10T03:00,0,0,12.828,6.044,4.387,3.48,3.3280000000000003,10.589,7.5360000000000005,6.746,3.536,2.0469999999999997,2.474,0.4,0.6409999999999999,2.0469999999999997,2.1519999999999997
2017-03-10T04:00,0,0,12.613,5.965,4.181,3.56,3.377,11.099,7.8260000000000005,7.605,4.258,1.615,2.675,0.475,0.486,1.615,3.5460000000000003
2017-03-10T05:00,0,0,12.789000000000001,5.834,4.506,3.36,3.4739999999999998,10.804,7.4639999999999995,6.609,4.703,1.676,2.565,0.455,0.519,1.676,5.531000000000001
2017-03-10T06:00,0,0,12.853,5.767,4.673,3.44,3.742,11.151,7.372000000000001,8.304,5.324,3.611,2.85,0.282,0.63,3.611,3.511
2017-03-10T07:00,0,0,12.198,6.692,6.0489999999999995,4.68,3.302,13.61,6.985,6.99,4.715,3.449,2.463,0.45299999999999996,1.165,3.449,3.0580000000000003
2017-03-10T08:00,0,0,19.553,9.679,25.855,14.12,3.595,13.379000000000001,6.827999999999999,5.515,5.367000000000001,3.4960000000000004,2.404,0.5379999999999999,0.828,3.4960000000000004,5.627000000000001
2017-03-10T09:00,0,0,34.403,18.577,27.828000000000003,20.2,3.372,16.029,7.94,4.968999999999999,8.471,5.751,4.877,0.9229999999999999,0.5489999999999999,5.751,2.8939999999999997
2017-03-10T10:00,0,0,48.86600000000001,22.413,23.784000000000002,20.4,4.324,18.567,7.959,4.496,7.287999999999999,4.9030000000000005,4.208,0.5489999999999999,0.638,4.9030000000000005,2.364
2017-03-10T11:00,0,0,46.763999999999996,20.684,25.454,18.84,3.9760000000000004,18.589000000000002,14.88,3.773,5.72,7.039,4.415,1.819,0.523,7.039,3.543
2017-03-10T12:00,0,0,43.411,17.0,28.478,17.96,3.755,20.083,17.803,3.43,4.213,4.252,5.593,1.844,1.287,4.252,6.905
2017-03-10T13:00,0,0,42.298,15.627,24.178,11.24,5.731,17.249000000000002,18.683,4.681,4.779,1.588,3.6919999999999997,0.733,0.67,1.588,4.5969999999999995
2017-03-10T14:00,0,0,43.661,13.857999999999999,27.791,13.12,6.672999999999999,14.71,15.685,2.833,4.906000000000001,5.0089999999999995,5.5089999999999995,1.474,0.504,5.0089999999999995,3.702
2017-03-10T15:00,0,0,44.133,15.216,31.737,10.72,5.471,16.542,12.677,3.2060000000000004,7.398,4.887,6.702000000000001,2.213,0.652,4.887,4.677
2017-03-10T16:00,0,0,40.931999999999995,13.187000000000001,26.936,11.28,5.502000000000001,14.505999999999998,11.392000000000001,4.399,3.9539999999999997,3.1430000000000002,3.4810000000000003,1.466,0.677,3.1430000000000002,4.096
2017-03-10T17:00,0,0,38.604,13.904000000000002,29.249000000000002,13.2,4.622,14.39,24.118000000000002,4.731,3.773,7.733,4.478,0.611,0.868,7.733,4.418
2017-03-10T18:00,0,0,30.199,10.164,12.119000000000002,5.84,3.4130000000000003,10.17,24.953000000000003,5.5920000000000005,6.01,10.728,4.525,0.664,0.88,10.728,4.837
2017-03-10T19:00,0,0,16.424,9.081,8.978,3.24,3.821,7.667999999999999,25.921999999999997,9.102,8.049,9.266,3.938,0.713,0.8109999999999999,9.266,2.923
2017-03-10T20:00,0,0,15.055,8.658,9.761000000000001,4.88,3.795,8.488,25.119,5.334,7.721,10.277999999999999,2.506,0.685,1.006,10.277999999999999,5.1339999999999995
2017-03-10T21:00,0,0,15.148,5.949,5.562,3.68,3.8110000000000004,7.069,24.963,5.171,7.2379999999999995,13.279000000000002,2.6439999999999997,0.616,0.945,13.279000000000002,2.485
2017-03-10T22:00,0,0,14.568,5.54,5.513999999999999,3.84,4.3919999999999995,6.3660000000000005,20.273,4.67,4.803,7.497999999999999,2.608,1.1520000000000001,0.754,7.497999999999999,6.263999999999999
2017-03-10T23:00,0,0,14.979000000000001,5.746,4.953,4.44,4.63,6.421,16.914,5.138999999999999,9.64,3.076,2.948,0.599,0.887,3.076,2.016
2017-03-11T00:00,0,0,14.488,5.736000000000001,5.274,4.0,3.93,10.765999999999998,14.669,4.822,4.99,1.9569999999999999,2.551,0.625,0.688,1.9569999999999999,3.391
2017-03-11T01:00,0,0,14.735,5.722,5.228,3.96,3.325,11.419,12.129000000000001,4.869,3.533,2.522,3.278,0.38299999999999995,0.755,2.522,3.302
2017-03-11T02:00,0,0,14.504000000000001,5.934,4.806,4.32,3.66,11.139000000000001,8.276,5.0569999999999995,3.595,2.193,2.6889999999999996,0.34700000000000003,0.584,2.193,2.188
2017-03-11T03:00,0,0,14.379000000000001,5.76,5.072,4.32,3.56,11.134,8.664,4.638999999999999,3.695,2.045,2.5639999999999996,0.35600000000000004,0.539,2.045,2.178
2017-03-11T04:00,0,0,14.175999999999998,5.8229999999999995,4.336,4.64,3.537,11.467,8.5,4.994,4.345,1.874,2.642,0.349,0.446,1.874,5.648
2017-03-11T05:00,0,0,14.255999999999998,5.702000000000001,4.829,4.0,3.5460000000000003,10.607999999999999,7.86,4.95,3.5780000000000003,1.585,2.897,0.45299999999999996,0.5529999999999999,1.585,3.2319999999999998
2017-03-11T06:00,0,0,14.078,5.497000000000001,4.4430000000000005,4.96,5.446000000000001,10.581,7.854,5.075,4.962,1.2819999999999998,2.5860000000000003,0.401,0.449,1.2819999999999998,3.109
2017-03-11T07:00,0,0,13.16,9.368,4.2010000000000005,3.84,3.833,12.552999999999999,8.354,5.322,3.845,4.1739999999999995,2.492,0.45399999999999996,3.366,4.1739999999999995,2.753
2017-03-11T08:00,0,0,14.334000000000001,9.08,3.9730000000000003,7.0,3.492,14.059000000000001,7.787999999999999,6.081,4.6419999999999995,8.899,2.679,0.5710000000000001,2.87,8.899,2.188
2017-03-11T09:00,0,0,19.554000000000002,10.671,3.825,11.88,5.152,15.242,8.814,7.439,7.3229999999999995,6.221,2.948,0.652,0.895,6.221,4.834
2017-03-11T10:00,0,0,31.151999999999997,9.461,6.869,13.28,6.404,15.725,9.145,7.2139999999999995,5.787999999999999,7.269,3.889,1.0590000000000002,0.716,7.269,4.715
2017-03-11T11:00,0,0,31.198,9.408999999999999,5.529,13.72,5.832999999999999,17.539,8.177999999999999,6.167999999999999,5.974,5.744,4.338,2.461,0.813,5.744,2.623
2017-03-11T12:00,0,0,27.319000000000003,9.068,3.95,11.8,10.13,17.807000000000002,7.893,8.099,4.726,6.017,4.321000000000001,1.578,0.643,6.017,5.836
2017-03-11T13:00,0,0,28.151999999999997,7.945,4.699,12.04,9.482000000000001,12.312999999999999,8.647,5.867000000000001,7.364,6.25,2.191,0.6659999999999999,0.6990000000000001,6.25,2.987
2017-03-11T14:00,0,0,18.096,5.422000000000001,4.386,5.56,8.427999999999999,8.982999999999999,10.555,6.33,4.927,3.052,2.101,0.53,1.8030000000000002,3.052,2.2880000000000003
2017-03-11T15:00,0,0,16.923,5.667000000000001,5.466,3.28,8.623,8.536,12.642000000000001,5.67,4.203,4.448,2.055,0.483,1.245,4.448,5.148
2017-03-11T16:00,0,0,16.594,5.39,6.811,3.0,6.314,6.01,20.991999999999997,8.139,6.385,6.807,2.239,0.653,3.3339999999999996,6.807,9.447000000000001
2017-03-11T17:00,0,0,15.970999999999998,6.36,6.617000000000001,3.0,6.018,5.468999999999999,26.643,6.712999999999999,4.433,7.902,2.747,0.8490000000000001,0.8390000000000001,7.902,6.582000000000001
2017-03-11T18:00,0,0,12.526,5.749,4.939,3.88,5.954,6.2,25.68,11.027999999999999,6.396,7.013,2.164,0.982,1.109,7.013,5.585
2017-03-11T19:00,0,0,14.257,5.942,4.401,3.56,6.346,6.367999999999999,27.342,7.127999999999999,8.754,7.681,3.013,0.9620000000000001,0.895,7.681,4.834
2017-03-11T20:00,0,0,14.675,5.962000000000001,4.027,4.32,10.006,5.415,26.375,5.905,6.428,8.196,4.81,1.528,1.192,8.196,6.518
2017-03-11T21:00,0,0,14.593,5.774,4.706,4.12,6.818,5.3420000000000005,27.363000000000003,5.886,5.169,6.626,2.679,1.889,0.6,6.626,3.6180000000000003
2017-03-11T22:00,0,0,14.165999999999999,5.632999999999999,4.45,5.04,5.45,10.247,21.323,6.22,5.609,3.056,2.7039999999999997,0.909,0.647,3.056,6.827000000000001
2017-03-11T23:00,0,0,14.161,5.722,4.306,5.0,4.913,10.481,17.805999999999997,6.081,4.154,1.855,2.775,0.743,0.758,1.855,1.814
2017-03-12T00:00,0,0,14.032,5.767,3.5180000000000002,5.08,3.738,10.573,13.985999999999999,5.794,2.8369999999999997,2.332,3.0580000000000003,0.529,0.7240000000000001,2.332,3.707
2017-03-12T01:00,0,0,14.225,5.921,4.205,5.44,3.002,11.347999999999999,12.677999999999999,5.481,2.8989999999999996,1.656,3.196,0.33899999999999997,0.6409999999999999,1.656,2.7239999999999998
2017-03-12T02:00,0,0,14.135,6.01,3.42,4.6,3.3760000000000003,10.703,9.461,5.33,2.513,1.053,2.7960000000000003,0.284,0.59,1.053,2.204
2017-03-12T03:00,0,0,13.952,5.845,3.989,4.72,3.9139999999999997,10.98,7.292999999999999,6.082999999999999,2.5180000000000002,1.524,2.7110000000000003,0.28,0.6890000000000001,1.524,2.127
2017-03-12T04:00,0,0,14.362,6.066,3.906,3.76,3.488,9.817,7.763999999999999,5.1,2.858,1.796,2.891,0.266,0.5770000000000001,1.796,4.3919999999999995
2017-03-12T05:00,0,0,14.57,6.095,4.082,3.08,3.253,6.235,7.156000000000001,6.171,3.009,1.181,2.705,0.3,0.509,1.181,2.611
2017-03-12T06:00,0,0,14.583,9.397,3.889,4.68,3.623,6.574,6.765,6.756,4.288,1.2770000000000001,2.928,0.544,0.9790000000000001,1.2770000000000001,2.945
2017-03-12T07:00,0,0,14.485,15.492,3.3480000000000003,3.44,5.832999999999999,6.943,6.937,5.354,6.307,2.008,2.67,0.534,0.648,2.008,5.922000000000001
2017-03-12T08:00,0,0,12.339,21.296,3.215,3.72,4.689,8.214,7.058,5.676,4.03,2.542,2.4930000000000003,0.591,0.914,2.542,2.158
2017-03-12T09:00,0,0,12.564,20.148,3.3360000000000003,6.12,5.97,12.050999999999998,8.505,5.176,4.404,5.983,2.944,0.6579999999999999,0.889,5.983,5.49
2017-03-12T10:00,0,0,12.478,18.404,3.415,9.92,6.188,11.409,7.42,5.305,3.534,2.6919999999999997,3.088,1.4609999999999999,3.176,2.6919999999999997,10.429
2017-03-12T11:00,0,0,12.792,17.166,3.34,13.28,6.343,11.415999999999999,7.577999999999999,5.2989999999999995,4.787,7.474,4.121,2.889,2.49,7.474,4.842
2017-03-12T12:00,0,0,12.363,12.413,4.675,14.64,7.65,11.362,6.561,7.2410000000000005,4.928,6.9670000000000005,2.332,3.0269999999999997,3.07,6.9670000000000005,3.76
2017-03-12T13:00,0,0,12.364,10.965,3.6630000000000003,17.96,7.897,11.352,6.537999999999999,9.234,4.418,5.2620000000000005,7.122000000000001,2.805,2.162,5.2620000000000005,4.086
2017-03-12T14:00,0,0,12.039000000000001,10.607000000000001,3.805,7.52,7.609,11.212,6.905,8.181000000000001,4.559,5.505,7.547000000000001,3.603,0.882,5.505,4.547
2017-03-12T15:00,0,0,11.276,5.657,5.218999999999999,6.76,7.4879999999999995,12.025,5.996,7.912999999999999,4.387,7.31,3.0989999999999998,3.406,0.927,7.31,8.175
2017-03-12T16:00,0,0,12.203,6.072,9.004,6.8,6.513,11.017000000000001,6.071000000000001,9.266,4.314,8.059,3.1510000000000002,3.25,0.8540000000000001,8.059,6.752000000000001
2017-03-12T17:00,0,0,11.622,5.567,4.6930000000000005,7.32,6.617999999999999,8.522,6.127000000000001,9.988999999999999,5.609,3.944,7.261,3.677,0.929,3.944,11.751
2017-03-12T18:00,0,0,11.547,5.436,3.497,8.04,8.164,6.247000000000001,6.282,8.606,6.229,4.1819999999999995,4.59,2.964,2.2640000000000002,4.1819999999999995,10.517000000000001
2017-03-12T19:00,0,0,12.959000000000001,6.079,4.367,8.64,8.618,6.19,5.557,10.556,11.243,5.9479999999999995,1.665,3.037,0.8290000000000001,5.9479999999999995,7.331
2017-03-12T20:00,0,0,14.155,5.622000000000001,4.984,9.24,7.876,5.904,6.751,8.16,7.69,4.711,1.515,3.845,0.9129999999999999,4.711,4.848
2017-03-12T21:00,0,0,14.545,5.579,3.6510000000000002,7.4,7.082999999999999,6.223,7.779,7.751,5.51,2.543,1.4369999999999998,4.163,0.69,2.543,5.691
2017-03-12T22:00,0,0,14.259,5.524,4.235,6.52,4.7410000000000005,6.327000000000001,9.0,7.875,3.705,2.375,1.56,2.728,0.735,2.375,4.74
2017-03-12T23:00,0,0,14.581,5.646,3.772,6.52,3.4819999999999998,6.11,8.043,8.346,4.127,2.396,1.508,1.651,0.624,2.396,4.953
